,param_C,param_degree,param_kernel,mean_fit_time,mean_score_time,mean_train_score,mean_test_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,,,,0.20236129760742189,0.03370475769042969,0.6055377371452039,0.6055379835977175,0.008408078789293593,0.00245072560979086,0.0007804853041407953,0.00019496009538205118
1,,,,0.1461571216583252,0.02889275550842285,0.6055377371452039,0.6055379835977175,0.009624830724919741,0.006457729058528892,0.0007804853041407953,0.00019496009538205118
2,,,,0.22595767974853515,0.057332944869995114,0.7378619551579978,0.6681402966575722,0.020567297016682074,0.0025771409299322773,0.013473894041508885,0.009097402128739602
3,,,,0.2829719066619873,0.05177884101867676,0.4839486346646563,0.541342121994994,0.007978387793318184,0.004509188013812449,0.016338463928137925,0.0030629145524027953
4,,,,0.2101742744445801,0.033679628372192384,0.6055377371452039,0.6055379835977175,0.006248924300796604,0.00105656310202226,0.0007804853041407953,0.00019496009538205118
5,,,,0.20104756355285644,0.02739725112915039,0.6735555386681873,0.6689370709290066,0.006604776006717923,0.0038874360706581674,0.0075526176017555085,0.005894250680020227
6,,,,0.22596964836120606,0.050877952575683595,0.7378619551579978,0.6681402966575722,0.0049513136877353085,0.009500462390607211,0.013473894041508885,0.009097402128739602
7,,,,0.25662841796875,0.05131173133850098,0.4839486346646563,0.541342121994994,0.014537014358993966,0.0024649414142886928,0.016338463928137925,0.0030629145524027953
8,,,,0.18379564285278321,0.025877857208251955,0.6055377371452039,0.6055379835977175,0.01329119515983547,0.0069663006045150525,0.0007804853041407953,0.00019496009538205118
9,,,,0.3281993865966797,0.03662424087524414,0.6503812994427337,0.6111572542675713,0.021169904296462035,0.0006269005774447648,0.008087534843555198,0.004710346166542048
10,,,,0.2292921543121338,0.06041321754455566,0.7378619551579978,0.6681402966575722,0.005427199565177463,0.0015287929262171427,0.013473894041508885,0.009097402128739602
11,,,,0.2859331130981445,0.05637168884277344,0.4839486346646563,0.541342121994994,0.007997703327650114,0.005485210022369017,0.016338463928137925,0.0030629145524027953
12,,,,0.20187783241271973,0.0319183349609375,0.6055377371452039,0.6055379835977175,0.007558468570750501,0.004014934865848299,0.0007804853041407953,0.00019496009538205118
13,,,,0.21505451202392578,0.02781953811645508,0.7418742428992949,0.6573049713885603,0.011813374304633167,0.004816705909066368,0.005770293639980581,0.0014642817662456995
14,,,,0.20844717025756837,0.05922145843505859,0.7378619551579978,0.6681402966575722,0.014191800740095125,0.0039350230031455135,0.013473894041508885,0.009097402128739602
15,,,,0.27329459190368655,0.05765156745910645,0.4839486346646563,0.541342121994994,0.010920989368796652,0.0029592934298750513,0.016338463928137925,0.0030629145524027953
16,,,,0.19302959442138673,0.03335537910461426,0.6055377371452039,0.6055379835977175,0.011699276266980377,0.003095265386925425,0.0007804853041407953,0.00019496009538205118
17,,,,0.335369873046875,0.03469095230102539,0.7389647114952484,0.6047331611013191,0.016996062946964464,0.00339020480282287,0.006822833808979978,0.0025659820406951223
18,,,,0.21872587203979493,0.06030507087707519,0.7378619551579978,0.6681402966575722,0.011695585925297172,0.001808617395807779,0.013473894041508885,0.009097402128739602
19,,,,0.25493474006652833,0.05477886199951172,0.4839486346646563,0.541342121994994,0.00711049878799818,0.0031489697939065583,0.016338463928137925,0.0030629145524027953
20,,,,0.2601341724395752,0.03319606781005859,0.6055377371452039,0.6055379835977175,0.023372155364034634,0.004408331328859397,0.0007804853041407953,0.00019496009538205118
21,,,,0.1620115280151367,0.029616689682006835,0.6055377371452039,0.6055379835977175,0.007090257343448593,0.004716350512580429,0.0007804853041407953,0.00019496009538205118
22,,,,0.26768884658813474,0.0705411434173584,0.7827057690884998,0.667737885409373,0.02532428570103245,0.014178315215718393,0.027059605530513575,0.006505562595185079
23,,,,0.2595176696777344,0.05404276847839355,0.47020419009159947,0.530904379039203,0.013487740782603173,0.0018124661010125284,0.01684090014078484,0.008452375006117004
24,,,,0.3418415546417236,0.04020285606384277,0.6055377371452039,0.6055379835977175,0.012478112139531336,0.0016511954817233687,0.0007804853041407953,0.00019496009538205118
25,,,,0.277180814743042,0.03417224884033203,0.6775685309818064,0.671745901441437,0.018038712143134152,0.0014499272660729564,0.007619643712613842,0.004260138125602397
26,,,,0.27954726219177245,0.06248030662536621,0.7827057690884998,0.667737885409373,0.010361364321451362,0.003044878326812042,0.027059605530513575,0.006505562595185079
27,,,,0.25182065963745115,0.046854829788208006,0.47020419009159947,0.530904379039203,0.0062165544006251615,0.004035148673505231,0.01684090014078484,0.008452375006117004
28,,,,0.32138333320617674,0.039014768600463864,0.6055377371452039,0.6055379835977175,0.022308794332034542,0.0015326161467186716,0.0007804853041407953,0.00019496009538205118
29,,,,0.6337195873260498,0.034275388717651366,0.6586073322828495,0.6087492253583473,0.04574128445499297,0.005046028618110375,0.014717162200821848,0.008344967724376604
30,,,,0.29979543685913085,0.06359610557556153,0.7827057690884998,0.667737885409373,0.013307417449146654,0.002400658670651014,0.027059605530513575,0.006505562595185079
31,,,,0.23872551918029786,0.04541444778442383,0.47020419009159947,0.530904379039203,0.030744126418428098,0.007229369235860868,0.01684090014078484,0.008452375006117004
32,,,,0.271795654296875,0.03288989067077637,0.6055377371452039,0.6055379835977175,0.007873275482773525,0.004143352436173478,0.0007804853041407953,0.00019496009538205118
33,,,,0.2547785758972168,0.02695913314819336,0.7749804355364136,0.6460720638063274,0.010260393710438737,0.004988107897055939,0.009873179254533376,0.004502300335434339
34,,,,0.2212188720703125,0.05720357894897461,0.7827057690884998,0.667737885409373,0.014104560169421142,0.00301979829098459,0.027059605530513575,0.006505562595185079
35,,,,0.2284613609313965,0.04616870880126953,0.47020419009159947,0.530904379039203,0.008875331424362145,0.004300045809462391,0.01684090014078484,0.008452375006117004
36,,,,0.2677579402923584,0.03301053047180176,0.6055377371452039,0.6055379835977175,0.005807759313151031,0.004100699144619923,0.0007804853041407953,0.00019496009538205118
37,,,,0.46244239807128906,0.03754382133483887,0.7872188064444211,0.590287402113464,0.013484007695562931,0.000735382037523519,0.00870566103845496,0.0015417767498188786
38,,,,0.24004573822021485,0.05446391105651856,0.7827057690884998,0.667737885409373,0.006043736655450615,0.005842248646080416,0.027059605530513575,0.006505562595185079
39,,,,0.2312608242034912,0.04774641990661621,0.47020419009159947,0.530904379039203,0.008270836273710004,0.0025435866341044205,0.01684090014078484,0.008452375006117004
40,,,,0.36307711601257325,0.03014674186706543,0.6055377371452039,0.6055379835977175,0.009883482437834858,0.0042380402805364615,0.0007804853041407953,0.00019496009538205118
41,,,,0.1909052848815918,0.03584933280944824,0.6055377371452039,0.6055379835977175,0.014602884989045809,0.00544025551496821,0.0007804853041407953,0.00019496009538205118
42,,,,0.2851693153381348,0.05196170806884766,0.8074853260232278,0.6629258517034069,0.01132331707464758,0.004896443550442576,0.024362596807016516,0.0073870658213225325
43,,,,0.22683005332946776,0.044817113876342775,0.4651885913636544,0.521669040893031,0.0027639727381116833,0.002112443191305407,0.006041803284534909,0.009710876890372776
44,,,,0.38238749504089353,0.03454289436340332,0.6055377371452039,0.6055379835977175,0.012273996566091424,0.0028593881887784447,0.0007804853041407953,0.00019496009538205118
45,,,,0.2893841743469238,0.03330450057983399,0.6782708889337355,0.671745901441437,0.018641476018011072,0.0031163492410785304,0.007619643712613842,0.004405229278872112
46,,,,0.299029541015625,0.06072511672973633,0.8074853260232278,0.6629258517034069,0.02633594527793367,0.010491400025261003,0.024362596807016516,0.0073870658213225325
47,,,,0.2509450912475586,0.04971790313720703,0.4651885913636544,0.521669040893031,0.01848476929225132,0.0018326426055528984,0.006041803284534909,0.009710876890372776
48,,,,0.4303025722503662,0.03635196685791016,0.6055377371452039,0.6055379835977175,0.02889388101141841,0.0015266260419010418,0.0007804853041407953,0.00019496009538205118
49,,,,0.7738190174102784,0.042021751403808594,0.6610148559074112,0.6067436076973225,0.11109064799226866,0.009514292884090857,0.013672183766792837,0.00702252289758274
50,,,,0.2678558826446533,0.05315608978271484,0.8074853260232278,0.6629258517034069,0.016730527383583778,0.0046441806229210085,0.024362596807016516,0.0073870658213225325
51,,,,0.2662158966064453,0.0542412281036377,0.4651885913636544,0.521669040893031,0.035633232318795165,0.013873623835754927,0.006041803284534909,0.009710876890372776
52,,,,0.48659095764160154,0.04127392768859863,0.6055377371452039,0.6055379835977175,0.03410332455377404,0.006721219608559899,0.0007804853041407953,0.00019496009538205118
53,,,,0.4328648090362549,0.030376243591308593,0.7844105321483769,0.6428559931107195,0.011368150311164813,0.001028127066584033,0.010654504242734819,0.0030684786063131684
54,,,,0.30650601387023924,0.05698428153991699,0.8074853260232278,0.6629258517034069,0.015374054710330647,0.0019423234874941494,0.024362596807016516,0.0073870658213225325
55,,,,0.24150490760803223,0.04644551277160645,0.4651885913636544,0.521669040893031,0.007487407039293252,0.0004938564625435279,0.006041803284534909,0.009710876890372776
56,,,,0.4371788501739502,0.03869528770446777,0.6055377371452039,0.6055379835977175,0.040713619506409504,0.0019303219832037797,0.0007804853041407953,0.00019496009538205118
57,,,,0.6815996646881104,0.03421907424926758,0.808889136048386,0.5971090775929369,0.019455686011130676,0.0023024397006790294,0.013319386166006636,0.004261020799975052
58,,,,0.30931940078735354,0.059901094436645506,0.8074853260232278,0.6629258517034069,0.011071270835616482,0.002781051367782082,0.024362596807016516,0.0073870658213225325
59,,,,0.23339128494262695,0.0475616455078125,0.4651885913636544,0.521669040893031,0.005555966164238731,0.002853086410881208,0.006041803284534909,0.009710876890372776
60,,,,0.5241194725036621,0.042141389846801755,0.6055377371452039,0.6055379835977175,0.02681704205315225,0.0013267207906426228,0.0007804853041407953,0.00019496009538205118
61,,,,0.23324499130249024,0.03985719680786133,0.6055377371452039,0.6055379835977175,0.039541997383184604,0.003936002633556788,0.0007804853041407953,0.00019496009538205118
62,,,,0.35570387840270995,0.05868091583251953,0.8218309720934002,0.6601178260134727,0.02032536942316191,0.001927692551516063,0.023863527668226265,0.007025732217070429
63,,,,0.2417774200439453,0.04587187767028809,0.4683992771087976,0.5180626312866697,0.0059016298639352795,0.0014639756444842045,0.012334040801754636,0.010233808909968703
64,,,,0.49901657104492186,0.03496389389038086,0.6055377371452039,0.6055379835977175,0.024834862096820776,0.0021710738927759434,0.0007804853041407953,0.00019496009538205118
65,,,,0.3542287826538086,0.03293132781982422,0.6782708889337355,0.6725475046478498,0.012815671478527638,0.0008886007126584416,0.008720492820494178,0.00425404478120559
66,,,,0.3095700740814209,0.052543115615844724,0.8218309720934002,0.6601178260134727,0.023992222723144645,0.004202537521753342,0.023863527668226265,0.007025732217070429
67,,,,0.2092667579650879,0.04376978874206543,0.4683992771087976,0.5180626312866697,0.013428646796794157,0.002969905422919216,0.012334040801754636,0.010233808909968703
68,,,,0.42702107429504393,0.03238835334777832,0.6055377371452039,0.6055379835977175,0.019372955339559444,0.006528063058053096,0.0007804853041407953,0.00019496009538205118
69,,,,0.9758316993713378,0.03209433555603027,0.6630210249413568,0.6035315611141963,0.09235745159022005,0.0036673991969758705,0.013098344672221787,0.006057943515678031
70,,,,0.2810579776763916,0.04884562492370605,0.8218309720934002,0.6601178260134727,0.015913111651687014,0.007887567349786715,0.023863527668226265,0.007025732217070429
71,,,,0.21772456169128418,0.04269142150878906,0.4683992771087976,0.5180626312866697,0.009233945734025651,0.004905283631262386,0.012334040801754636,0.010233808909968703
72,,,,0.42320756912231444,0.02770514488220215,0.6055377371452039,0.6055379835977175,0.024595985483915898,0.0054907268785808535,0.0007804853041407953,0.00019496009538205118
73,,,,0.39113383293151854,0.023910379409790038,0.7926366656416817,0.6448608059492479,0.026337991362461812,0.003983036568358175,0.00823834462009281,0.0035412286220149235
74,,,,0.283172082901001,0.04929366111755371,0.8218309720934002,0.6601178260134727,0.006022732121891731,0.006890565151881276,0.023863527668226265,0.007025732217070429
75,,,,0.21048083305358886,0.041992807388305665,0.4683992771087976,0.5180626312866697,0.012084490528224646,0.003812265499001763,0.012334040801754636,0.010233808909968703
76,,,,0.4569112300872803,0.03603529930114746,0.6055377371452039,0.6055379835977175,0.03197606259296123,0.0021961699819625304,0.0007804853041407953,0.00019496009538205118
77,,,,0.6814663410186768,0.027251052856445312,0.8228337294875093,0.5979106807993497,0.023536834181602795,0.004853211484925708,0.01234936826853334,0.004631242502407123
78,,,,0.3076836109161377,0.05261802673339844,0.8218309720934002,0.6601178260134727,0.0053806065215212685,0.0037021000345417642,0.023863527668226265,0.007025732217070429
79,,,,0.21488604545593262,0.04342656135559082,0.4683992771087976,0.5180626312866697,0.010091187136829171,0.0025505427991774367,0.012334040801754636,0.010233808909968703
80,,,,0.5536467552185058,0.03392438888549805,0.6055377371452039,0.6055379835977175,0.030085014265753277,0.0008729628524637192,0.0007804853041407953,0.00019496009538205118
81,,,,0.2217160701751709,0.03586244583129883,0.6055377371452039,0.6055379835977175,0.0025940340561460403,0.002252160737292574,0.0007804853041407953,0.00019496009538205118
82,,,,0.3272997379302979,0.056663799285888675,0.835975764725184,0.6569049746078501,0.007728454071905669,0.003878420135794332,0.021314268477576934,0.005788480561608574
83,,,,0.23833622932434081,0.04502439498901367,0.4660922556933218,0.5224875453718683,0.012171942798305193,0.0003708035793231366,0.02140634665228243,0.008941624256047618
84,,,,0.5235507488250732,0.035991477966308597,0.6055377371452039,0.6055379835977175,0.011292967107488979,0.0028494441030549327,0.0007804853041407953,0.00019496009538205118
85,,,,0.33965473175048827,0.029564285278320314,0.6781704873778386,0.6733491078542627,0.018348303715866748,0.004371758606350869,0.008757036704448579,0.004152284304840907
86,,,,0.30303239822387695,0.050410223007202146,0.835975764725184,0.6569049746078501,0.012934414394330294,0.008449264537001344,0.021314268477576934,0.005788480561608574
87,,,,0.21507978439331055,0.046070289611816403,0.4660922556933218,0.5224875453718683,0.010250890635313913,0.001241398020677863,0.02140634665228243,0.008941624256047618
88,,,,0.5200587749481201,0.03761634826660156,0.6055377371452039,0.6055379835977175,0.0426418715860405,0.0016202518456309453,0.0007804853041407953,0.00019496009538205118
89,,,,1.2386492252349854,0.03264098167419434,0.6629207240386489,0.6043339691431056,0.1187817482598278,0.004718234343113248,0.011657349592154177,0.005859437445115227
90,,,,0.35419602394104005,0.05939607620239258,0.835975764725184,0.6569049746078501,0.012719398379675452,0.0028967986377381664,0.021314268477576934,0.005788480561608574
91,,,,0.2382652759552002,0.045767021179199216,0.4660922556933218,0.5224875453718683,0.014462504320832627,0.0034463036207622835,0.02140634665228243,0.008941624256047618
92,,,,0.5735049724578858,0.044576597213745114,0.6055377371452039,0.6055379835977175,0.04248969889868306,0.006076667963369838,0.0007804853041407953,0.00019496009538205118
93,,,,0.5931600093841553,0.03716192245483398,0.7990573325596457,0.6408543995621765,0.10635534473363385,0.008253739727683871,0.008156836335500739,0.003782803998127035
94,,,,0.4014442920684814,0.06166849136352539,0.835975764725184,0.6569049746078501,0.018811115175484637,0.006017979454852678,0.021314268477576934,0.005788480561608574
95,,,,0.2636705875396729,0.04870905876159668,0.4660922556933218,0.5224875453718683,0.01625745675380089,0.004781540362000415,0.02140634665228243,0.008941624256047618
96,,,,0.6364651679992676,0.043307018280029294,0.6055377371452039,0.6055379835977175,0.036174641604058935,0.014595915121708691,0.0007804853041407953,0.00019496009538205118
97,,,,0.9203113079071045,0.04328179359436035,0.8328659334752879,0.595103459931912,0.03510360596779025,0.0077722497034817,0.011332063827561079,0.0036013636232893652
98,,,,0.39393301010131837,0.06250762939453125,0.835975764725184,0.6569049746078501,0.019334728647725636,0.004692229463768651,0.021314268477576934,0.005788480561608574
